label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,1627770,1711,3222,6,132,60,3,16,78,23,2,23,5,110,5,72,141,4,2,3,20,-1,-1,1,27,17,4,9,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,47,7
0,2004630,1554,5527,7,134,55,4,16,65,18,4,29,6,207,5,38,162,9,2,3,32,11,3,2,26,4,4,-1,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,14,7
0,2134084,2325,4456,6,139,60,3,15,78,23,2,23,5,319,3,59,141,3,4,2,43,-1,-1,1,20,4,4,20,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,38,7
0,1632006,4808,5763,6,172,60,3,14,78,23,2,23,4,132,4,104,141,4,4,2,20,-1,-1,1,27,14,5,20,-1,-1,7,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,38,7
0,1836877,2616,6647,7,111,60,4,15,39,36,2,22,4,287,2,52,193,9,2,3,36,-1,-1,1,17,14,4,20,-1,-1,8,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,22,7
0,1030800,2748,2741,6,132,60,3,16,78,23,2,23,7,240,5,56,141,4,2,3,35,-1,-1,1,20,8,4,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,47,7
0,1505561,5268,4551,7,183,29,5,16,86,37,4,21,7,292,4,38,162,9,2,2,46,4,3,2,20,4,4,20,1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,7
0,1865633,1669,4362,7,207,17,5,21,13,37,4,21,5,223,4,92,193,9,2,2,37,4,3,2,17,14,4,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,7
0,1544198,3337,2522,7,183,60,5,12,86,37,2,21,3,437,5,87,117,2,2,2,28,-1,-1,1,28,5,4,20,1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,24,7
0,1659703,2023,3610,7,156,56,5,22,58,37,4,21,4,292,4,76,280,4,2,2,46,14,3,2,14,6,1,20,-1,-1,2,8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,7
0,1682605,5382,1250,6,113,60,2,18,78,23,2,23,6,275,5,87,117,4,2,2,23,-1,-1,1,28,5,4,20,1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,24,7
0,1356599,5337,4577,5,198,60,3,17,78,23,2,23,6,121,3,38,162,4,2,3,34,-1,-1,1,20,4,4,-1,-1,-1,2,10^11^12^13^14^15^16^17^18^19^20^21^22^23,8,13,7
0,1030778,3071,4591,7,109,29,5,17,86,37,4,21,5,273,3,56,141,4,2,3,29,4,3,2,20,8,4,20,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,7
0,1386023,3192,2501,7,108,26,5,16,27,41,4,26,6,437,5,91,310,4,4,2,28,11,3,2,27,14,5,20,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,12,7
0,1524854,4923,5514,7,178,17,5,11,70,39,4,17,5,310,3,38,162,4,2,2,29,2,3,2,20,4,4,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,36,7
0,1969077,1225,4676,7,178,17,5,17,70,39,4,17,5,318,3,56,141,9,2,2,21,2,3,2,20,8,4,-1,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,7
0,1866946,3346,6894,7,156,56,5,21,58,37,4,21,6,107,3,65,141,9,2,2,45,14,3,2,20,10,2,20,-1,-1,2,9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,7
0,1567020,3255,4658,3,210,70,4,17,88,40,4,25,7,333,5,16,141,4,2,3,41,16,3,2,20,4,5,20,-1,-1,3,-1,5,27,7
0,2179346,5876,2975,7,144,61,5,12,41,25,4,28,5,437,5,29,141,4,2,2,28,20,3,2,20,9,3,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,18,7
