label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,2236651,3653,2156,7,133,37,5,12,34,13,4,25,6,193,5,64,156,9,2,2,20,17,3,2,14,13,2,-1,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,5
0,1393087,4335,5710,7,150,17,5,11,11,39,4,17,7,172,3,91,310,9,2,2,46,6,3,2,20,14,5,14,-1,-1,2,8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,36,5
0,1559763,5489,4857,7,207,17,5,11,13,37,4,21,5,149,5,47,297,4,2,2,14,4,3,2,27,17,5,20,-1,-1,2,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,5
0,1025159,1338,4550,5,143,60,3,14,78,23,2,23,6,207,5,91,310,9,2,3,32,-1,-1,1,20,14,5,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,37,5
0,2128238,2346,3076,7,142,36,5,12,80,41,4,26,6,193,5,58,141,9,4,2,20,5,3,2,20,7,2,20,-1,-1,5,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,42,5
0,1464910,3869,6751,7,130,30,5,15,28,39,4,17,5,437,5,29,141,4,2,2,28,6,2,2,20,9,3,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,5
0,1860874,2122,4501,3,210,70,4,12,88,40,4,25,5,371,3,25,141,4,2,2,39,16,3,2,12,9,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,27,5
0,1673777,1711,3222,6,132,60,3,17,78,23,2,23,6,416,5,38,162,4,2,3,12,-1,-1,1,20,4,4,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,47,5
0,1112383,3869,6751,7,130,30,5,12,28,39,4,17,7,114,3,65,141,9,2,2,34,6,2,2,14,10,2,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,5
0,1397832,3047,2972,6,207,17,5,18,13,37,4,21,5,347,3,41,193,9,2,2,39,4,3,2,20,15,4,14,-1,-1,2,10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,5
0,2042204,1338,4550,5,143,60,3,11,78,23,2,23,5,207,5,38,162,9,2,2,32,-1,-1,1,20,4,4,20,1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,37,5
0,1702039,4683,4353,7,207,17,5,12,13,37,4,21,4,307,3,103,141,4,4,2,12,4,3,2,19,12,2,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,5
0,1441612,2229,5483,7,156,56,5,21,58,37,4,21,7,117,4,76,156,4,2,2,20,14,3,2,14,6,1,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,5
0,1923183,2748,2741,6,132,60,3,11,78,23,2,23,6,232,3,56,141,9,2,3,34,-1,-1,1,20,8,4,18,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,47,5
0,1818154,4731,3002,4,112,60,3,21,37,11,2,20,5,231,5,43,156,9,4,3,20,-1,-1,1,18,17,2,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,33,5
0,1664963,4348,3639,7,150,17,5,14,11,39,4,17,5,224,3,56,141,9,2,2,12,6,3,2,20,8,4,20,-1,-1,2,8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,36,5
0,1794074,5049,2504,7,104,37,5,13,50,37,4,21,7,108,4,65,141,9,4,2,29,6,3,2,20,10,2,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,5
0,1184090,2019,1522,7,168,37,5,14,44,40,4,25,3,223,4,56,141,4,2,2,37,9,3,2,20,8,4,14,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,5
0,1028448,5382,1250,6,113,60,2,18,78,23,2,23,7,370,5,54,141,7,2,3,26,-1,-1,1,12,9,3,20,1,-1,5,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,5
0,2009833,3223,2379,7,193,37,5,11,50,37,4,21,6,228,3,38,162,4,2,2,43,6,3,2,14,4,4,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,5
1,2108917,1715,2673,3,180,59,4,12,83,41,4,26,4,357,4,29,141,6,2,3,13,14,3,2,20,9,3,20,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,5
0,1949895,3051,5267,7,106,57,4,11,38,34,4,15,5,241,3,56,141,4,2,3,39,10,3,2,20,8,4,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,20,5
0,1037245,2091,3541,7,150,17,5,11,11,39,4,17,4,380,5,56,141,9,4,2,12,6,3,2,20,8,4,18,-1,-1,2,-1,5,36,5
0,1798857,3102,3126,7,175,37,4,13,34,13,4,25,6,300,3,99,141,9,2,2,42,17,3,2,14,12,2,-1,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,5
