label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,1147813,1839,1784,7,109,29,5,12,86,37,4,21,3,223,4,54,141,4,4,2,37,4,3,2,12,9,3,14,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1420667,3747,4461,7,207,17,5,12,13,37,4,21,6,107,3,82,117,4,4,2,45,4,3,2,20,9,3,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1109337,4171,2843,7,142,60,5,11,80,41,2,26,6,262,5,68,162,4,2,2,46,-1,-1,1,20,11,5,12,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,24,4
0,1864669,2048,2463,7,206,64,5,13,22,39,4,17,5,416,5,87,117,4,2,2,12,4,3,2,28,5,4,20,1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,4
0,1364031,5420,3971,7,147,29,5,12,86,37,4,21,3,353,3,29,141,2,2,2,34,4,3,2,20,9,3,12,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,1297151,2088,2314,6,132,60,3,21,78,23,2,23,6,419,4,25,141,9,2,3,46,-1,-1,1,12,9,4,12,-1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,47,4
0,2123635,1223,2846,8,115,54,5,12,72,41,4,26,6,275,5,87,117,4,2,2,23,19,3,2,28,5,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,26,4
0,1233207,2957,6032,6,175,37,4,18,34,13,4,25,7,333,5,54,141,9,2,2,41,17,3,2,12,9,3,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1928458,3612,1265,7,193,60,5,13,50,37,2,21,6,437,5,99,141,4,4,2,28,-1,-1,1,20,12,2,18,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,4
0,1758324,5386,2036,7,107,60,5,12,46,39,2,17,4,183,3,87,117,4,2,2,12,-1,-1,1,28,5,4,20,1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,24,4
0,2168277,2766,4291,7,156,56,5,12,58,37,4,21,7,240,5,99,141,5,2,2,35,14,3,2,20,12,2,20,-1,-1,2,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1566993,3747,4461,7,207,17,5,16,13,37,4,21,4,121,3,56,141,4,4,2,34,4,3,2,20,8,4,20,1,-1,5,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,4
