label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,1103674,4343,5353,6,205,67,4,18,32,32,4,29,1,350,3,46,141,9,2,3,42,15,3,2,14,10,3,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,51,4
0,1515028,4310,5486,6,167,37,5,18,44,40,4,25,7,194,3,46,141,9,4,2,42,9,3,2,14,10,3,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1535456,3071,4591,7,109,29,5,11,86,37,4,21,5,110,5,56,141,5,2,3,20,4,3,2,20,8,4,20,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,4
0,1310925,3368,3461,7,214,36,5,12,80,41,4,26,7,405,3,26,156,9,2,3,15,5,3,2,14,12,1,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,4
0,1853568,4697,6675,6,123,60,4,18,23,26,2,22,5,437,5,18,117,6,2,3,28,-1,-1,1,28,5,4,20,-1,-1,10,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,22,4
0,1019927,2231,4751,7,206,64,5,12,22,39,4,17,2,289,3,82,117,4,2,2,30,4,3,2,20,9,3,18,-1,-1,2,8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,8,36,4
0,2184722,1153,4227,3,134,55,4,14,65,18,4,29,4,357,4,75,141,9,2,2,13,11,2,2,20,8,5,20,1,-1,3,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,14,4
0,1918702,1035,5425,7,183,60,5,12,86,37,2,21,6,207,5,82,117,4,2,2,32,-1,-1,1,20,9,3,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,4
0,1862415,3854,3367,7,207,17,5,22,13,37,4,21,6,237,3,38,103,5,2,2,45,4,3,2,20,4,4,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,1640069,4683,4353,7,207,17,5,11,13,37,4,21,6,272,4,56,141,9,2,2,12,4,3,2,20,8,4,-1,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1564825,5975,6420,7,207,60,5,12,13,37,2,21,6,126,3,65,141,9,2,2,18,-1,-1,1,14,10,2,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,8,24,4
1,1655274,3927,3434,7,156,56,5,12,58,37,4,21,-1,287,2,77,316,9,3,2,11,14,3,2,20,-1,-1,-1,-1,-1,2,-1,-1,17,4
0,1112865,3401,1766,6,156,56,5,18,58,37,4,21,4,101,3,65,141,9,2,2,35,14,3,2,20,10,2,12,-1,-1,2,8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,1948239,5382,1250,6,113,60,2,21,78,23,2,23,4,435,3,85,193,9,4,3,45,-1,-1,1,25,17,3,10,-1,-1,2,9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,8,24,4
0,1122745,2475,6282,7,168,37,5,15,44,40,4,25,4,207,5,65,141,9,2,2,32,9,3,2,20,10,2,16,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,4
0,2195947,2432,5167,7,108,26,5,22,27,41,4,26,5,231,5,38,103,9,4,2,20,11,2,2,20,4,4,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,12,4
0,2127564,3294,4057,7,133,60,5,19,34,13,2,25,4,193,5,54,141,4,4,2,20,-1,-1,1,12,9,3,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,4
0,1449171,3063,4638,7,207,17,5,12,13,37,4,21,6,338,3,54,141,4,2,2,37,4,3,2,12,9,3,18,-1,-1,2,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,4
0,1381959,1110,3875,7,142,60,5,12,80,41,2,26,6,391,3,54,141,4,2,2,21,-1,-1,1,12,9,3,20,1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,24,4
0,1674967,5801,3756,7,142,36,5,12,80,41,4,26,7,223,4,66,193,9,2,2,37,5,3,2,14,14,2,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,4
0,1702135,3577,5884,6,207,17,5,18,13,37,4,21,6,166,3,58,141,4,2,2,20,4,3,2,20,7,2,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,2187820,1817,2242,5,210,70,4,18,88,40,4,25,6,435,3,87,117,9,2,3,45,16,3,2,28,5,4,18,-1,-1,2,0^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,27,4
0,1891478,3474,4809,7,126,19,5,15,57,27,4,13,4,314,3,65,141,9,2,2,29,6,2,2,14,10,2,18,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,46,4
0,1001055,1042,4880,8,142,36,5,16,80,41,4,26,4,194,3,87,117,4,2,2,42,5,3,2,28,5,4,20,1,-1,10,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,4
0,2039432,3747,4461,7,207,17,5,17,13,37,4,21,5,193,5,38,162,4,2,2,20,4,3,2,20,4,4,20,-1,-1,10,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,1321176,3142,3394,7,207,60,5,12,13,37,2,21,4,138,3,29,141,6,4,2,45,-1,-1,1,20,9,3,-1,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,24,4
0,2165647,1837,3927,7,142,36,5,12,80,41,4,26,7,415,3,29,141,9,2,3,29,5,3,2,20,9,3,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,4
0,1039041,5456,2425,7,130,30,5,21,28,39,4,17,4,223,4,65,141,4,2,2,37,6,2,2,20,10,2,20,1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,4
0,1847413,1028,5108,6,175,37,4,18,34,13,4,25,7,375,3,35,117,9,2,3,35,17,3,2,20,15,3,-1,-1,-1,2,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,2105233,5137,5103,7,175,37,4,12,34,13,4,25,-1,287,2,29,141,9,3,3,11,17,3,2,24,-1,-1,-1,-1,-1,2,-1,-1,17,4
0,1863546,1899,3130,7,206,64,5,13,22,39,4,17,5,140,4,41,193,9,4,2,30,4,3,2,20,15,4,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,4
0,1815231,3254,4834,6,132,60,3,16,78,23,2,23,4,108,4,32,141,4,4,3,29,-1,-1,1,20,4,5,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,47,4
0,1715094,1558,5919,6,132,60,3,12,78,23,2,23,4,110,5,87,117,2,2,3,20,-1,-1,1,28,5,4,20,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,47,4
0,1030684,2622,1352,7,134,55,4,17,65,18,4,29,5,231,5,81,162,6,2,3,20,11,2,2,20,4,5,20,-1,-1,5,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,14,4
0,1422568,5489,4857,7,207,17,5,11,13,37,4,21,4,193,5,91,310,4,2,2,20,4,3,2,27,14,5,14,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,1552655,5147,4133,7,142,36,4,11,80,41,4,26,7,256,3,102,141,9,2,2,38,5,3,2,20,12,4,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,4
0,1066490,4009,6284,7,177,60,5,11,31,40,2,25,4,358,4,69,310,4,2,2,24,-1,-1,1,27,12,5,20,1,-1,7,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,4
0,1187590,3238,2910,7,193,37,5,15,50,37,4,21,1,110,5,20,193,9,3,2,20,6,3,2,20,15,4,4,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,2128378,1140,4016,7,205,67,4,11,32,32,4,29,5,121,3,102,141,8,2,2,34,15,3,2,27,12,4,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,51,4
0,1002148,2444,5342,7,183,29,5,17,86,37,4,21,4,207,5,56,141,4,2,2,32,4,3,2,20,8,4,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1982437,3177,3108,6,147,29,5,18,86,37,4,21,1,287,2,85,193,9,3,2,36,4,3,2,25,17,3,20,-1,-1,2,11^12^13^14^15^16^17^18^19^20^21^22^23,8,17,4
0,1519960,2748,2741,6,132,60,3,14,78,23,2,23,5,262,5,45,141,4,2,2,46,-1,-1,1,20,8,5,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,47,4
0,1885325,1177,5183,4,112,60,3,17,37,11,2,20,5,380,5,45,141,6,2,3,12,-1,-1,1,20,8,5,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,33,4
0,2141168,3047,2972,7,207,17,5,12,13,37,4,21,5,266,4,82,117,9,2,2,34,4,3,2,20,9,3,20,-1,-1,7,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1269523,1314,5069,6,207,17,5,18,13,37,4,21,4,353,3,65,141,8,2,2,34,4,3,2,20,10,2,20,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,1112172,1352,3591,7,177,56,5,12,31,40,4,25,4,352,3,25,141,9,2,2,38,13,3,2,12,9,4,18,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,4
0,1822505,5876,2975,7,144,43,5,19,41,25,4,28,5,110,5,52,193,9,2,2,20,20,3,2,17,14,4,11,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,18,4
0,1463731,1099,1929,8,142,36,5,12,80,41,4,26,4,275,5,42,141,4,2,3,23,5,3,2,20,8,2,20,-1,-1,8,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,42,4
0,1159593,3744,2227,3,142,36,5,12,80,41,4,26,5,207,5,29,141,4,2,2,32,5,3,2,20,9,3,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,42,4
0,1705207,4155,2618,8,174,68,5,14,55,26,3,22,4,361,3,81,162,4,2,2,35,8,3,2,20,4,5,20,-1,-1,4,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,22,4
0,1518171,2707,4150,7,133,37,5,17,34,13,4,25,5,110,5,104,141,9,2,2,20,17,3,2,20,14,5,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,2172010,1007,6572,7,145,46,5,12,43,37,4,21,5,316,3,54,141,9,2,2,41,8,2,2,12,9,3,20,-1,-1,2,-1,-1,27,4
0,1761548,2748,2741,6,132,60,3,11,78,23,2,23,3,419,4,32,141,9,2,3,46,-1,-1,1,14,4,5,18,-1,-1,2,6^7^8^11^12^13^14^17^18^19^20^21,6,47,4
0,1468925,3365,5493,6,209,60,3,14,78,23,2,23,5,193,5,75,141,4,4,3,20,-1,-1,1,20,8,5,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,11,4
0,1938990,2576,3376,7,167,37,5,16,44,40,4,25,6,156,3,32,141,9,2,2,14,9,3,2,20,4,5,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1528720,2291,5511,7,134,55,4,12,65,18,4,29,4,121,3,82,117,9,2,3,34,11,2,2,14,9,3,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,14,4
0,1925975,2226,1945,4,179,60,3,11,37,11,2,20,5,302,4,104,141,4,2,3,15,-1,-1,1,27,14,5,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,50,4
0,2042044,2205,3989,6,132,60,3,14,78,23,2,23,6,332,3,97,141,9,2,3,12,-1,-1,1,14,8,4,-1,-1,-1,2,-1,3,47,4
0,1119617,4560,1688,7,203,69,5,16,62,24,4,21,4,221,5,75,141,4,2,2,12,13,2,2,20,8,5,20,1,-1,5,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,16,4
0,1258529,4525,4748,7,147,29,5,11,86,37,4,21,5,142,3,91,310,9,2,2,35,4,3,2,20,14,5,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,4
0,1167861,2748,2741,6,132,60,3,17,78,23,2,23,4,207,5,32,141,4,2,3,32,-1,-1,1,20,4,5,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,47,4
