label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
1,1547663,2112,6869,7,207,17,5,12,13,37,4,21,7,342,3,65,141,9,2,2,20,4,3,2,14,10,2,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,4
0,1962075,5295,2402,7,147,29,5,14,86,37,4,21,4,428,3,38,162,4,2,2,45,4,3,2,20,4,4,18,-1,-1,3,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,1019262,3047,2972,7,207,17,5,17,13,37,4,21,5,370,5,81,162,4,2,2,26,4,3,2,20,4,5,20,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1489675,1836,6292,7,164,47,5,15,77,24,4,21,4,299,3,85,193,5,2,2,43,12,3,2,25,17,3,11,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,16,4
0,1453524,4245,5687,3,142,36,5,17,80,41,4,26,4,156,3,54,141,9,2,3,14,5,3,2,12,9,3,20,1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,4
0,1518976,5218,6812,7,177,56,5,16,31,40,4,25,6,441,4,104,141,4,2,2,15,13,3,2,27,14,5,14,-1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1110092,1245,2679,4,179,60,3,17,37,11,2,20,5,121,3,75,141,8,2,3,34,-1,-1,1,20,8,5,20,1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,50,4
0,1988749,4162,2174,7,206,64,5,14,22,39,4,17,4,215,3,75,141,9,2,2,29,4,3,2,20,8,5,18,-1,-1,5,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,36,4
0,1551226,4465,2272,7,168,37,5,17,44,40,4,25,4,390,3,75,141,2,2,2,29,9,3,2,20,8,5,20,1,-1,10,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,1051395,5480,4140,8,156,56,5,17,58,37,4,21,6,207,5,38,162,7,4,2,32,14,3,2,26,4,4,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,4
0,1154225,5845,2039,5,127,60,3,14,78,23,2,23,5,119,3,81,162,4,2,3,46,-1,-1,1,14,4,5,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,32,4
0,2134188,5006,4560,3,142,36,5,12,80,41,4,26,7,398,4,87,117,9,4,2,34,5,3,2,28,5,4,20,-1,-1,10,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,4
0,1149084,5667,4088,7,168,37,5,21,44,40,4,25,5,312,3,103,141,4,2,2,20,9,3,2,19,12,2,18,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1259951,2205,3989,6,132,60,3,12,78,23,2,23,5,194,3,25,161,4,2,3,42,-1,-1,1,12,9,4,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,47,4
1,1485541,1225,4676,7,178,17,5,12,70,39,4,17,7,294,3,88,180,8,2,2,34,2,3,2,20,7,3,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,4
0,1338000,2221,1819,7,168,37,5,21,44,40,4,25,4,121,3,88,180,2,2,2,34,9,3,2,20,7,3,20,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,1527113,5845,2039,5,127,60,3,15,78,23,2,23,5,370,5,92,193,4,2,3,26,-1,-1,1,17,14,4,20,1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,32,4
0,1477429,3827,4154,7,156,56,5,11,58,37,4,21,6,207,5,102,156,9,2,2,32,14,3,2,20,12,4,18,-1,-1,2,10^11^12^13^14^15^16^17^18^19^20^21^22^23,7,17,4
0,1068432,2756,6504,7,183,29,5,17,86,37,4,21,6,221,5,37,162,4,2,2,12,4,3,2,20,4,4,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1978125,1007,6572,7,145,46,5,14,43,37,4,21,6,294,3,56,141,9,4,2,34,8,2,2,20,8,4,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,27,4
0,2187253,1177,5183,4,112,60,3,16,37,11,2,20,5,223,4,32,141,4,2,2,37,-1,-1,1,20,4,5,18,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,33,4
1,1352687,5801,3756,7,142,36,5,12,80,41,4,26,7,219,4,57,193,9,2,2,18,5,3,2,14,13,2,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,42,4
0,1443936,5245,3818,8,115,54,5,16,72,41,4,26,4,148,3,45,141,4,2,3,40,19,3,2,20,8,5,18,-1,-1,5,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,26,4
0,1297958,5640,5956,7,144,43,5,22,41,25,4,28,6,416,5,104,287,9,2,2,12,20,3,2,27,14,5,18,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,18,4
0,2155731,5404,1303,6,170,60,3,14,29,23,2,11,5,416,5,104,141,9,2,2,12,-1,-1,1,27,14,5,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,40,4
0,1889408,4683,4353,7,207,17,5,11,13,37,4,21,5,207,5,16,141,4,2,2,32,4,3,2,20,4,5,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,2232470,3047,2972,7,207,17,5,17,13,37,4,21,5,207,5,102,141,4,4,2,32,4,3,2,20,12,4,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
