label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,2017685,2291,5511,7,134,55,4,17,65,18,4,29,6,437,5,102,141,4,2,3,28,11,2,2,20,12,4,20,1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,14,4
0,2009216,3747,4461,7,207,17,5,17,13,37,4,21,4,207,5,38,162,5,4,2,32,4,3,2,20,4,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,1750258,4030,1971,7,168,37,5,21,44,40,4,25,6,187,4,26,156,9,2,2,37,9,3,2,14,12,1,-1,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,1955534,3869,6751,7,130,30,5,19,28,39,4,17,6,180,3,82,117,9,2,2,45,6,2,2,20,9,3,18,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,4
0,1211523,1632,2183,7,110,38,5,14,53,28,4,27,6,437,5,104,141,4,2,2,28,14,3,2,20,14,5,20,1,-1,3,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,30,4
0,1969229,1141,2855,7,168,37,5,16,44,40,4,25,6,437,5,77,316,10,2,2,28,9,3,2,20,16,1,-1,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,1060401,2567,5472,7,102,16,5,21,60,18,4,29,5,149,5,65,141,9,4,2,14,18,3,2,14,10,2,-1,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,14,4
0,1068728,3401,1766,7,156,56,5,17,58,37,4,21,7,358,4,56,141,4,2,2,24,14,3,2,20,8,4,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,4
1,1835033,3494,4779,7,193,37,5,12,50,37,4,21,7,121,3,58,141,9,2,2,34,6,3,2,20,7,2,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,2055045,2325,4456,6,139,60,3,11,78,23,2,23,5,231,5,56,141,4,4,3,20,-1,-1,1,20,8,4,-1,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,38,4
0,1480032,5489,4857,7,207,17,5,17,13,37,4,21,5,169,3,68,162,6,2,2,14,4,3,2,20,11,5,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1917755,5349,4702,7,207,60,5,16,13,37,2,21,6,437,5,56,141,9,4,2,28,-1,-1,1,14,8,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,24,4
0,1415562,5133,6222,7,168,37,5,12,44,40,4,25,4,194,3,54,141,4,2,2,42,9,3,2,12,9,3,20,1,-1,5,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1787501,5382,1250,6,113,60,2,18,78,23,2,23,7,261,3,87,117,9,2,3,13,-1,-1,1,28,5,4,20,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,24,4
0,1176122,3869,6751,7,130,30,5,14,28,39,4,17,6,193,5,38,162,4,2,2,20,6,2,2,20,4,4,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,4
0,1739764,3327,4163,7,207,60,5,21,13,37,2,21,-1,287,2,26,156,9,3,2,11,-1,-1,1,24,-1,-1,-1,-1,-1,2,-1,-1,24,4
0,1080529,5511,3152,7,107,15,5,13,46,39,4,17,7,214,3,86,193,4,2,2,21,6,3,2,25,17,3,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,36,4
0,1223447,5514,6799,4,112,60,3,14,37,11,2,20,5,323,4,38,162,6,2,2,12,-1,-1,1,20,4,4,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,33,4
0,1302464,2221,1819,7,168,37,5,17,44,40,4,25,6,277,3,46,141,4,2,2,34,9,3,2,14,13,2,16,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
