label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,1433481,2221,1819,7,168,37,5,17,44,40,4,25,6,361,3,54,141,9,2,2,35,9,3,2,12,9,3,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,6
0,1913108,2325,4456,6,139,60,3,22,78,23,2,23,5,437,5,45,288,4,4,4,28,-1,-1,1,20,8,5,18,-1,-1,3,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,38,6
0,1552314,5952,4158,7,207,17,5,11,13,37,4,21,5,221,5,69,310,4,2,2,12,4,3,2,27,12,5,18,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,6
0,1342060,5511,3152,7,107,15,5,19,46,39,4,17,6,181,3,103,141,9,2,2,20,6,3,2,19,12,2,-1,-1,-1,2,0^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,36,6
0,1562343,5952,4158,7,207,17,5,16,13,37,4,21,4,155,3,75,141,9,4,2,21,4,3,2,20,8,5,16,-1,-1,2,10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,6
0,1496368,4890,3117,7,107,60,5,17,46,39,2,17,5,235,3,86,193,4,2,2,18,-1,-1,1,25,17,3,9,-1,-1,2,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,6
0,2114353,4348,3639,7,150,17,5,14,11,39,4,17,6,203,3,32,141,9,2,2,30,6,3,2,20,4,5,20,1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,6
0,1679932,3461,3198,7,107,15,5,14,46,39,4,17,5,207,5,16,141,4,4,2,32,6,3,2,20,4,5,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,36,6
0,1883448,5159,4563,7,142,36,5,13,80,41,4,26,4,172,3,54,141,5,2,2,46,5,3,2,12,9,3,20,1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,6
0,2071192,3047,2972,7,207,17,5,12,13,37,4,21,4,149,5,87,117,4,2,2,14,4,3,2,28,5,4,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,6
