label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,1585469,4102,6584,7,168,37,5,14,44,40,4,25,6,307,3,102,141,3,2,2,12,9,3,2,27,12,4,18,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,6
0,1715804,2784,1201,7,206,64,5,17,22,39,4,17,6,359,3,65,141,4,2,2,14,4,3,2,20,10,2,14,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,36,6
0,1722802,1086,1219,3,142,36,5,13,80,41,4,26,5,221,5,41,193,4,4,3,12,5,3,2,20,15,4,18,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,6
0,1507535,5555,1621,7,183,60,5,17,86,37,2,21,5,110,5,56,141,3,2,2,20,-1,-1,1,20,8,4,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,6
0,1921432,5545,4318,7,207,17,5,13,13,37,4,21,7,240,5,82,117,9,2,2,35,4,3,2,20,9,3,-1,-1,-1,2,0^1^2^3^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,6
0,2127547,1405,6224,7,175,37,4,17,34,40,4,25,5,223,4,91,310,4,2,3,37,17,3,2,20,14,5,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,6
0,1203940,1193,3734,7,178,17,5,11,70,39,4,17,3,331,3,32,291,4,2,2,14,2,3,2,26,4,5,20,-1,-1,5,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,36,6
0,1904422,2088,2314,6,132,60,3,16,78,23,2,23,4,262,5,75,141,4,2,3,46,-1,-1,1,20,8,5,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,47,6
0,1052635,4698,1091,7,110,38,5,14,53,28,4,27,4,368,4,32,141,9,2,2,20,14,3,2,20,4,5,20,1,-1,5,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,30,6
0,1105608,5524,7007,7,178,17,5,13,70,39,4,17,6,255,3,103,141,9,2,2,18,2,3,2,19,12,2,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,36,6
0,1657104,5876,2975,7,144,61,5,12,41,25,4,28,6,303,5,65,141,4,2,2,46,20,3,2,14,10,2,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,18,6
0,1332128,3382,3014,6,209,60,3,16,78,23,2,23,5,328,3,37,162,4,2,3,27,-1,-1,1,26,4,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,24,6
0,1082687,4468,4917,7,125,37,4,12,44,40,4,25,6,294,3,99,141,9,2,2,34,9,3,2,20,12,2,16,-1,-1,2,8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,6
0,1270686,3869,6751,7,130,30,5,17,28,39,4,17,7,261,3,69,310,4,2,2,13,6,2,2,20,12,5,-1,-1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,6
0,1230986,1073,1486,7,125,37,4,12,44,40,4,25,7,203,3,87,117,9,2,2,30,9,3,2,28,5,4,18,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,17,6
0,1085214,2763,3547,7,156,56,5,14,58,37,4,21,7,145,3,16,141,9,4,2,39,14,3,2,20,4,5,20,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,6
0,1196365,1637,3323,7,147,29,5,16,86,37,4,21,6,237,3,56,141,9,2,2,45,4,3,2,20,8,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,6
0,1040872,3869,6751,7,130,30,5,19,28,39,4,17,5,108,4,77,316,4,2,2,29,6,2,2,20,16,1,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,6
0,1336338,1554,5527,7,134,55,4,12,65,18,4,29,3,275,5,48,141,9,4,3,23,11,3,2,14,10,3,20,-1,-1,2,19^20^21^22^23,5,14,6
0,1130554,5382,1250,6,113,60,2,21,78,23,2,23,7,207,5,65,141,4,2,2,32,-1,-1,1,20,10,2,-1,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,6
