label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
1,1752219,3110,2882,7,178,17,5,12,70,39,4,17,7,191,3,76,156,9,2,2,21,2,3,2,14,6,1,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,36,4
0,2109190,3353,5494,7,183,29,5,17,86,37,4,21,6,280,3,35,117,9,2,2,21,4,3,2,20,15,3,-1,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,4
0,1230048,5049,2504,7,104,37,5,11,50,37,4,21,4,357,4,45,141,9,4,2,13,6,3,2,14,8,5,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,4
0,2128119,2112,6869,7,207,17,5,11,13,37,4,21,7,207,5,68,162,9,2,2,32,4,3,2,20,11,5,-1,-1,-1,2,-1,4,17,4
0,1710366,5489,4857,7,207,17,5,14,13,37,4,21,6,199,3,91,310,9,2,2,19,4,3,2,20,14,5,18,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,4
0,2030615,4857,2818,7,150,60,5,12,11,39,2,17,5,416,5,82,117,9,4,2,12,-1,-1,1,20,9,3,18,-1,-1,10,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,4
0,1517369,5602,6503,7,207,17,5,12,13,37,4,21,3,223,4,103,141,4,2,2,37,4,3,2,19,12,2,16,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,4
0,1914341,4348,3639,7,150,17,5,12,11,39,4,17,3,302,4,65,141,9,2,2,15,6,3,2,20,10,2,18,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,4
0,1218809,3869,6751,7,130,30,5,17,28,39,4,17,2,208,3,43,156,4,2,2,14,6,2,2,18,17,2,9,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,36,4
0,1236354,5942,1217,7,126,19,5,15,57,27,4,13,5,223,4,59,141,4,2,2,37,6,2,2,26,4,4,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,46,4
0,1278896,1078,1465,7,142,60,5,12,80,41,2,26,4,272,4,26,156,4,2,3,12,-1,-1,1,14,12,1,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,4
0,1983749,3327,4163,7,207,60,5,16,13,37,2,21,4,380,5,102,141,4,2,2,12,-1,-1,1,27,12,4,18,-1,-1,10,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,4
