label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,1893482,2010,5810,8,142,36,5,12,80,41,4,26,6,391,3,54,141,4,2,2,21,5,3,2,12,9,3,20,1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,2
1,1888829,1352,3591,7,177,56,5,16,31,40,4,25,5,298,3,82,117,4,4,2,44,13,3,2,20,9,3,14,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,2
0,1443920,2229,5483,7,156,56,5,13,58,37,4,21,6,444,3,29,141,9,2,2,15,14,3,2,20,9,3,16,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,2
0,1763516,1603,4298,6,130,30,5,18,28,39,4,17,5,110,5,87,117,9,2,2,20,6,2,2,28,5,4,20,1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,2
0,1141664,2112,6869,7,207,17,5,12,13,37,4,21,6,353,3,65,141,9,2,2,34,4,2,2,14,10,2,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,2
0,1839841,5808,1384,7,142,36,4,19,80,41,4,26,4,207,5,65,141,6,2,2,32,5,3,2,14,10,2,20,1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,42,2
0,1091823,1271,5299,7,150,17,5,13,11,39,4,17,5,416,5,29,141,4,2,2,12,6,3,2,14,9,3,18,-1,-1,7,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,2
0,1656354,5511,3152,7,107,15,5,11,46,39,4,17,7,207,5,104,141,4,2,2,32,6,3,2,27,14,5,-1,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,2
0,1158985,2195,1151,8,115,60,5,16,72,41,2,26,6,110,5,37,162,4,2,3,20,-1,-1,1,20,4,4,18,-1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,2
0,2019249,3370,1973,4,112,60,3,16,37,11,2,20,6,149,5,52,193,9,2,3,14,-1,-1,1,17,14,4,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,33,2
0,2030377,2610,4871,7,125,37,4,12,44,40,4,25,6,141,3,13,141,4,2,3,37,9,3,2,20,9,2,18,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,2
0,1463558,5179,4206,7,126,19,5,16,57,27,4,13,5,154,3,56,141,3,2,2,29,6,2,2,20,8,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,46,2
0,1374994,2748,2741,6,132,60,3,17,78,23,2,23,6,149,5,32,141,4,2,3,14,-1,-1,1,20,4,5,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,47,2
0,2089165,3051,5267,7,106,57,4,11,38,34,4,15,7,140,4,16,291,4,2,2,30,10,2,2,20,4,5,20,-1,-1,2,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,20,2
0,1576771,5988,5623,3,142,36,5,12,80,41,4,26,7,434,3,103,141,9,2,2,42,5,3,2,19,12,2,9,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,42,2
0,1599509,2221,1819,7,168,37,5,13,44,40,4,25,4,187,4,29,141,4,2,2,37,9,3,2,20,9,3,9,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,2
0,1975607,1482,4865,7,150,17,5,13,11,39,4,17,6,181,3,15,193,9,2,2,20,6,3,2,15,17,2,20,1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,2
0,1910455,2276,5982,3,204,60,5,17,35,31,2,14,3,202,3,25,141,4,2,2,13,-1,-1,1,12,9,4,18,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,2
0,1461376,2658,4939,7,178,60,5,12,70,39,2,17,7,261,3,98,141,9,4,2,13,-1,-1,1,20,12,2,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,2
0,1482414,3071,4591,7,109,29,5,21,86,37,4,21,6,323,4,87,117,9,2,3,12,4,3,2,28,5,4,-1,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,2
0,1640910,3353,5494,7,183,29,5,12,86,37,4,21,5,244,3,58,141,4,4,2,20,4,3,2,20,7,2,16,-1,-1,2,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,2
1,1115803,5511,3152,7,107,15,5,21,46,39,4,17,1,108,4,94,316,9,3,2,29,6,3,2,17,16,1,-1,-1,-1,2,18^19^20^21^22^23,7,36,2
0,1373296,5876,2975,7,144,43,5,17,41,25,4,28,5,207,5,54,141,4,2,2,32,20,3,2,12,9,3,-1,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,18,2
0,1736070,1102,4179,7,177,56,5,16,31,40,4,25,5,231,5,56,141,4,2,2,20,13,3,2,14,8,4,20,1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,2
0,1030501,2336,4517,6,139,60,3,14,78,23,2,23,5,193,5,81,162,4,4,2,20,-1,-1,1,20,4,5,20,1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,38,2
0,1159874,1731,3724,7,142,36,5,17,80,41,4,26,5,232,3,93,141,4,4,3,34,5,3,2,20,4,5,20,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,2
0,1360499,5132,4454,7,207,17,5,12,13,37,4,21,4,290,4,92,193,4,2,2,45,4,2,2,17,14,4,14,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,2
0,2041195,5988,5623,3,142,36,5,17,80,41,4,26,6,275,5,102,141,4,2,3,23,5,3,2,27,12,4,20,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,2
0,1501533,3346,6894,7,156,56,5,13,58,37,4,21,4,426,3,42,141,9,2,2,42,14,3,2,14,8,2,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,2
0,1331883,2636,2392,7,150,17,5,21,11,39,4,17,1,297,3,85,193,9,2,2,37,6,3,2,25,17,3,-1,-1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,36,2
0,1674381,4628,4530,7,177,56,5,13,31,40,4,25,5,294,3,13,141,4,2,2,34,13,3,2,20,9,2,18,-1,-1,2,4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,2
0,1394159,5847,5592,3,187,60,5,12,18,33,2,15,5,118,3,82,117,4,2,3,12,-1,-1,1,14,9,3,-1,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,2
0,2177405,5390,1226,7,177,56,5,17,31,40,4,25,7,257,5,38,162,4,2,2,34,13,3,2,20,4,4,20,-1,-1,3,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,2
0,1102186,2532,2204,7,207,17,5,13,13,37,4,21,6,257,5,52,193,6,2,2,34,4,2,2,17,14,4,18,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,2
0,1338808,5876,2975,7,144,43,5,11,41,25,4,28,5,103,4,56,141,6,4,2,39,20,3,2,20,8,4,-1,-1,-1,2,1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,18,2
0,2089537,3353,5494,7,183,29,5,16,86,37,4,21,6,304,3,45,141,4,2,2,35,4,3,2,20,8,5,20,-1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,2
