label,uid,task_id,adv_id,creat_type_cd,adv_prim_id,dev_id,inter_type_cd,slot_id,spread_app_id,tags,app_first_class,app_second_class,age,city,city_rank,device_name,device_size,career,gender,net_type,residence,his_app_size,his_on_shelf_time,app_score,emui_dev,list_time,device_price,up_life_duration,up_membership_grade,membership_life_duration,consume_purchase,communication_onlinerate,communication_avgonline_30d,indu_name,pt_d
0,1410312,5500,4801,7,124,13,4,17,84,39,4,17,6,207,5,45,141,7,4,2,32,8,3,2,14,8,5,18,-1,-1,10,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,21,1
0,1728176,5890,4183,7,178,17,5,16,70,39,4,17,1,406,5,104,141,4,3,2,21,2,3,2,20,14,5,-1,-1,-1,2,9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,9,36,1
0,1821229,3953,3418,7,130,30,5,12,28,39,4,17,7,280,3,54,141,3,4,2,21,6,2,2,12,9,3,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,36,1
0,1732736,1298,6658,7,128,60,4,12,78,23,2,23,6,370,5,42,141,4,2,3,26,-1,-1,1,20,8,2,18,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,24,1
0,1384469,4125,4468,7,168,37,5,21,44,40,4,25,7,122,3,88,180,9,2,2,29,9,3,2,14,7,3,-1,-1,-1,2,8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,6,17,1
1,1047477,1847,6428,7,178,17,5,16,70,39,4,17,1,420,3,104,141,9,2,2,21,2,3,2,27,14,5,14,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,36,1
0,1034688,4663,2203,7,175,60,4,13,34,13,2,25,6,110,5,87,117,9,2,2,20,-1,-1,1,28,5,4,-1,-1,-1,2,-1,2,24,1
0,1538008,4305,4663,7,156,56,5,11,58,37,4,21,3,153,3,104,141,2,2,2,14,14,3,2,20,14,5,16,-1,-1,5,11^12^13^14^15^16^17^18^19^20^21^22^23,8,17,1
0,1734339,3927,3434,7,156,56,5,17,58,37,4,21,1,380,5,82,117,9,4,2,12,14,3,2,20,9,3,-1,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,17,1
0,1299358,1177,5183,4,112,60,3,17,78,23,2,23,4,105,4,38,162,9,2,3,46,-1,-1,1,20,4,4,18,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,24,1
0,2160370,5758,3347,7,177,56,5,16,31,40,4,25,4,121,3,38,162,4,2,2,34,13,3,2,14,4,4,18,-1,-1,10,2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,1
0,1734191,4896,5292,5,179,60,3,21,37,11,2,20,5,194,3,54,141,4,2,3,42,-1,-1,1,12,9,3,18,-1,-1,5,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,50,1
0,1683189,2979,3292,3,142,60,5,12,80,41,2,26,1,294,3,35,117,9,2,2,34,-1,-1,1,20,15,3,11,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,42,1
1,1665626,2031,1322,7,168,37,5,11,44,40,4,25,4,328,3,32,141,9,2,2,27,9,3,2,20,4,5,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,1
0,1402420,3058,2139,7,133,37,5,12,34,13,4,25,3,247,3,103,156,4,2,2,40,17,3,2,19,12,2,20,1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,1
0,1661086,3954,3229,7,156,56,5,14,58,37,4,21,6,252,3,32,141,9,2,2,12,14,3,2,20,4,5,-1,-1,-1,2,3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,12,17,1
0,1330702,5378,1636,7,142,36,4,16,80,41,4,26,4,333,5,56,141,4,4,2,41,5,3,2,20,8,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,42,1
0,1125634,3104,3247,7,183,29,5,12,86,37,4,21,7,402,4,46,141,9,2,2,38,4,3,2,14,13,2,18,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,1
0,1738712,3104,3247,7,183,29,5,17,86,37,4,21,6,105,4,25,141,4,2,2,46,4,3,2,12,9,4,20,-1,-1,2,0^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,13,17,1
0,1792905,5745,5347,7,122,60,5,15,56,18,2,29,4,106,3,29,141,4,4,2,14,-1,-1,1,14,9,3,-1,-1,-1,2,7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,24,1
0,1990013,4104,3441,8,142,60,5,12,80,41,2,26,4,333,5,54,141,4,4,3,41,-1,-1,1,12,9,3,18,-1,-1,2,6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,10,42,1
0,1005400,2531,2650,7,207,17,5,12,13,37,4,21,5,221,5,87,117,4,2,2,12,4,2,2,28,5,4,18,-1,-1,2,5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23,11,17,1
